Country Name,Country Code,Year,ICT Service Imports (%),ICT Service Exports,Service Imports,Calculated ICT Service Imports,ICT_Exp-Imp,Cloud_Revenue_pC,Cloud_Companies_pP
Mauritius,MUS,2021,44.7928863653628,150186713.59164,1412192943.08894,632561980.2575014,-482375266.66586137,4.667487409962585,NaN
Mauritius,MUS,2022,36.4269385741314,161379174.987433,2047044009.97266,745675464.0981771,-584296289.1107441,5.897767343281035,NaN
Mauritius,MUS,2023,38.9269919663255,170158005.10824,2132522694.36846,830126937.9168786,-659968932.8086386,15.63857354786583,NaN
Mauritius,MUS,2024,39.2768065349512,171025852.87585,2280055520.89749,895532995.8323809,-724507142.9565309,19.04944067877565,NaN
Mexico,MEX,2018,32.7596022118791,1057952844.0,54064113903.0,17711188654.000023,-16653235810.000025,7.05911247438788,1.230197784056637
Mexico,MEX,2019,33.4099719035811,1313522122.0,53595763683.0,17906329588.000027,-16592807466.000029,10.00573931765956,1.241982140611244
Mexico,MEX,2020,38.1773678863735,1289591949.0,40975323282.0,15643299911.999994,-14353707962.999994,14.20876945948909,1.240162547091078
Mexico,MEX,2021,33.9716929281478,1617056192.0,54837496584.0,18629225949.00002,-17012169757.00002,20.21280411681064,1.240473550778009
Mexico,MEX,2022,35.0882159018377,1659523374.0,67641412497.0,23734164855.99999,-22074641481.99999,26.55313482817445,1.231138572340933
Mexico,MEX,2023,33.343812206269,1641087722.0,75748903361.0,25257572085.000027,-23616484363.000027,64.18225371025457,1.220116673656918
Mexico,MEX,2024,32.0142922604932,2426450372.0,72024130577.0,23058015661.000027,-20631565289.000027,72.26024845913658,1.209610354264633
Moldova,MDA,2018,28.313344331,225460000.0,1121450000.0,317519999.9999995,-92059999.99999952,3.429867139309416,NaN
Moldova,MDA,2019,27.4478357898667,257870000.0,1178490000.0,323470000.0000001,-65600000.00000012,5.231026419170226,NaN
Moldova,MDA,2020,26.5442062427535,302950000.0,879740000.0,233519999.99999964,69430000.00000036,7.968214411198216,NaN
Moldova,MDA,2021,26.3990089725833,401860000.0,1162430000.0,306870000.00000006,94989999.99999994,12.02966819749225,NaN
Moldova,MDA,2022,23.4380584875519,512160000.0,1370890000.0,321310000.00000024,190849999.99999976,17.445483111924,NaN
Moldova,MDA,2023,23.9753527108609,635353816.56,1551940130.38,372083120.1199995,263270696.4400004,62.82582178672926,NaN
Moldova,MDA,2024,23.4459693511281,730433772.35,1797117776.62,421351683.1099999,309082089.2400001,72.34790672386664,NaN
Mongolia,MNG,2018,24.9133408286077,46225884.46239686,2606458070.907434,649355782.7599225,-603129898.2975256,0.4526905036724876,1.544163063619518
Mongolia,MNG,2019,25.6892247639901,50068284.339496,3224448845.97806,828335911.4431887,-778267627.1036927,0.6496521386509502,1.516530178950561
Mongolia,MNG,2020,26.3766305135575,32248403.6672726,2105155179.9756,555269003.5591805,-523020599.8919079,0.9320532365260404,1.488981536628946
Mongolia,MNG,2021,22.9053529668533,31317235.0520912,2489828549.88042,570304017.6195954,-538986782.5675042,1.341184799711476,1.466275659824047
Mongolia,MNG,2022,22.8565259374825,50466050.5410814,3490156255.11615,797728469.7092906,-747262419.1682092,1.855647307081584,1.445922498554078
Mongolia,MNG,2023,24.1810558516766,59372460.1994199,4179246508.20381,1010585932.3280076,-951213472.1285876,4.500431390988044,1.426533523537803
Mongolia,MNG,2024,25.4411586433099,61798307.8373668,4921515101.1143,1252090464.5289428,-1190292156.691576,5.120303916884423,1.410437235543018
Montenegro,MNE,2018,43.9455162952776,81139931.36134411,737542839.3538868,324117008.6529154,-242977077.2915713,6.353341121626946,NaN
Montenegro,MNE,2019,40.9622826018602,63019338.9204783,768453695.803688,314776174.53954583,-251756835.61906755,9.54823263401216,NaN
Montenegro,MNE,2020,46.5537519594902,70389233.3159602,574084923.279152,267258071.220206,-196868837.9042458,14.35124643352275,NaN
Montenegro,MNE,2021,48.396344931085,120932847.959377,754880177.117642,365334414.33423936,-244401566.3748624,21.56059377915419,NaN
Montenegro,MNE,2022,34.894292852418,188923071.535618,1018072392.32566,355249162.0277337,-166326090.49211568,30.65104445778645,NaN
Montenegro,MNE,2023,35.3373285423213,210278182.476224,1161783153.87595,410543130.0344867,-200264947.5582627,112.6136393002026,NaN
Montenegro,MNE,2024,38.521919382082,218918157.223434,1190480076.05926,458595775.1592966,-239677617.93586257,125.8921393766618,NaN
Morocco,MAR,2018,31.7697695717834,1666561944.749764,10512614578.95955,3339833427.7051573,-1673271482.9553933,0.7844418633809659,0.1987507098239637
Morocco,MAR,2019,29.7048230276751,1586425696.37391,9631489438.60778,2861016892.667659,-1274591196.2937489,1.073087781062076,0.1967010425155253
Morocco,MAR,2020,35.3281390339776,1835752481.46424,7140183106.69412,2522493815.21348,-686741333.7492399,1.468182647167021,0.1947040498442368
Morocco,MAR,2021,34.9432096366915,1962755550.84294,8573216094.24751,2995756872.419482,-1033001321.576542,2.00917389098578,0.1927684300388291
Morocco,MAR,2022,27.4421631660001,2070232965.77477,10772570750.731,2956226442.588403,-885993476.8136332,2.054343474365088,0.1908917371148077
Morocco,MAR,2023,32.0645779735847,2409316588.42157,12733893124.4027,4083069089.947045,-1673752501.525475,5.248692751530778,0.1890767651666577
Morocco,MAR,2024,32.6846169194307,2630419247.40835,14258089269.7137,4660201857.836377,-2029782610.4280272,6.323872672389032,0.1873160289001873
Mozambique,MOZ,2018,75.0760777999189,16874979.06107865,4386696585.010085,3293359741.0085573,-3276484761.947479,0.089112209769536,NaN
Mozambique,MOZ,2019,36.9740578658732,23239206.3263936,2788130815.7743,1030885101.2006322,-1007645894.8742386,0.127148501592828,NaN
Mozambique,MOZ,2020,62.83010514085,19833734.9222394,2789493094.41511,1752641444.1177638,-1732807709.1955245,0.1813924268111549,NaN
Mozambique,MOZ,2021,55.1134902297431,15510817.5718234,2572108804.17481,1417578934.487246,-1402068116.915423,0.2589332957321243,NaN
Mozambique,MOZ,2022,35.1261435447554,16465975.7703992,2594661063.36456,911404369.6173124,-894938393.8469132,0.3294854781913825,NaN
Mozambique,MOZ,2023,37.1593061979017,13309191.6573596,2000289270.08495,743293614.7146394,-729984423.0572798,0.8317688540030276,NaN
Mozambique,MOZ,2024,46.8344408174192,9116548.2330003,2112555384.71149,989403501.3879052,-980286953.154905,0.983686337461331,NaN
Namibia,NAM,2018,38.1533282526081,17891372.32392166,603715376.0705194,230337509.1436528,-212446136.81973115,0.9644946649447002,NaN
Namibia,NAM,2019,49.8438454595059,14382201.564038,626800066.064774,312421256.26940686,-298039054.7053689,1.289657698443205,NaN
Namibia,NAM,2020,74.1993348457084,13142059.3802976,747116392.694655,554355393.9026848,-541213334.5223873,1.72382815704678,NaN
Namibia,NAM,2021,79.7256748938769,23373617.9468006,1009063953.08045,804483046.7042221,-781109428.7574215,2.30013239940938,NaN
Namibia,NAM,2022,73.4116385584653,23378192.7824136,1098698659.72475,806572688.923836,-783194496.1414224,2.53580491059829,NaN
Namibia,NAM,2023,81.7249880821092,21020885.2731667,2314073903.50821,1891176621.853284,-1870155736.5801167,5.675763991305524,NaN
Namibia,NAM,2024,79.8287212450294,26028082.6281162,2469838229.18435,1971640275.178745,-1945612192.550629,6.759575141610402,NaN
Nepal,NPL,2018,15.2759464744975,235501725.7896356,1775280725.565092,271190933.4093943,-35689207.619758725,0.1424184360588214,0.1753955168905883
Nepal,NPL,2019,18.6083914464434,185180107.625222,1717909525.156,319675329.1367655,-134495221.51154348,0.1965873013893982,0.1734184239733629
Nepal,NPL,2020,19.3320581371222,139906402.250932,1097427927.83436,212155405.0219539,-72249002.7710219,0.2696183361913045,0.2044362669937647
Nepal,NPL,2021,14.0284624586284,124161500.023151,1564547216.66073,219481918.936766,-95320418.913615,0.3678134435093368,0.1997669385716664
Nepal,NPL,2022,11.3125713032561,119146473.5155,2027825760.12312,229399235.01972297,-110252761.50422296,0.5045221273423028,0.196412203744926
Nepal,NPL,2023,9.43629939934536,121045910.308829,2277518209.77052,214913437.1485568,-93867526.8397278,1.027547087784907,0.1941936110301971
Nepal,NPL,2024,9.78664879386788,133762669.03197,2270480166.93539,222203919.87239176,-88441250.84042177,1.169062783665275,0.192
Netherlands,NLD,2018,67.0428025403195,20966003203.78204,223944998386.1262,150139003066.93228,-129172999863.15024,139.6021590280698,17.46114894360049
Netherlands,NLD,2019,66.6179576783559,21925698652.1913,217335472737.335,144784453248.2126,-122858754596.02129,189.3186461906515,18.22705705358176
Netherlands,NLD,2020,69.9302312347784,24244437696.8717,204514244562.798,143017284130.82486,-118772846433.95316,256.3807013002679,18.32490808823529
Netherlands,NLD,2021,66.943404847214,22481052787.6623,223032455108.657,149305519364.06906,-126824466576.40675,348.3885257291477,18.48354792560801
Netherlands,NLD,2022,62.7656767787195,24847120495.5898,232556189567.1,145965466272.5922,-121118345777.0024,455.4769254143064,18.64589847080893
Netherlands,NLD,2023,62.982605177064,27716194260.4751,248246947497.267,156352394806.31705,-128636200545.84196,907.64443488114,18.52787603166582
Netherlands,NLD,2024,62.8760956680641,29340716452.598,261816017667.7,164619689743.0587,-135278973290.4607,1027.093948131574,18.39157331549908
New Zealand,NZL,2018,36.2141610636409,772859099.202257,15049925243.24498,5450204167.546288,-4677345068.34403,138.4593924416631,15.50387596899225
New Zealand,NZL,2019,36.958598385307,902652261.26246,15658274948.6006,5787078952.320432,-4884426691.057972,179.8706350723505,16.44604893702367
New Zealand,NZL,2020,50.0726827498077,957236036.332979,11619872746.75,5818382016.411493,-4861145980.078514,232.9984328910027,16.12268973653165
New Zealand,NZL,2021,52.2104794053478,1119605889.22444,13904192478.3932,7259445550.411399,-6139839661.186958,306.365804080227,16.04382703971826
New Zealand,NZL,2022,44.7296432930152,1079986427.93646,17336354481.5617,7754489519.615203,-6674503091.678743,394.2684460378832,16.0
New Zealand,NZL,2023,42.5729159998019,1183129555.7579,18644533679.6792,7937521662.004601,-6754392106.2467,713.1299501354257,15.83063131794774
New Zealand,NZL,2024,43.190448006061,1180207855.59613,19481843552.8707,8414295510.324767,-7234087654.728638,794.8185196025013,15.74507966260544
Nicaragua,NIC,2018,21.8536790175291,203500000.0,952700000.0,208199999.99999973,-4699999.999999732,0.7889466852346202,NaN
Nicaragua,NIC,2019,20.898666042593,196000000.0,854600000.0,178599999.9999998,17400000.00000021,1.132772569766646,NaN
Nicaragua,NIC,2020,19.0048939641109,187600000.0,613000000.0,116499999.99999982,71100000.00000018,1.630346969022766,NaN
Nicaragua,NIC,2021,13.7239072771307,227400000.0,867100000.0,119000000.00000028,108399999.99999972,2.341420693223272,NaN
Nicaragua,NIC,2022,10.5797752808989,293100000.0,1112500000.0,117700000.00000028,175399999.9999997,3.111968040656013,NaN
Nicaragua,NIC,2023,13.5780783418233,280400000.0,1138600000.0,154600000.0000001,125799999.99999993,7.932238530554486,NaN
Nicaragua,NIC,2024,11.5084226646248,252300000.0,1306000000.0,150299999.99999988,102000000.00000012,8.878981022325675,NaN
Niger,NER,2018,9.18717580220851,85392748.99110869,1086196177.64751,99790752.3973458,-14398003.40623711,0.1196321529643899,NaN
Niger,NER,2019,7.11011413708065,88468724.4887868,1068925375.88672,76001814.26576416,12466910.22302264,0.1633706516719909,NaN
Niger,NER,2020,9.28798993270765,51526600.3126662,1075913425.8766,99930730.68006858,-48404130.36740238,0.2231516453397815,NaN
Niger,NER,2021,7.22437717797348,42778517.1642377,1207821370.67533,87257571.453755,-44479054.289517306,0.3048859498270207,NaN
Niger,NER,2022,9.97947869497619,73807028.4642441,1271979544.11129,126936927.60904144,-53129899.14479734,0.3403864278539988,NaN
Niger,NER,2023,14.8174790802638,58870706.9388678,1219470373.84846,180694767.53501028,-121824060.59614249,0.8361282388451974,NaN
Niger,NER,2024,20.8852850634405,70015402.3910178,1033814746.27046,215915156.78646967,-145899754.39545187,0.9801556619243388,NaN
Nigeria,NGA,2018,44.3024711890965,230570454.2727836,30883664001.22567,13682226346.280369,-13451655892.007586,0.5119819938375908,0.2961072112316528
Nigeria,NGA,2019,43.63774898546,211874897.591784,38710165611.5494,16892244901.423784,-16680370003.832,0.6546920345847501,0.2985609362870962
Nigeria,NGA,2020,38.6055784391984,163385056.529187,19832514705.2503,7656457021.000962,-7493071964.471775,0.8373647569188751,0.3056175414766664
Nigeria,NGA,2021,31.7004959424402,168601841.006323,16056904042.0562,5090118214.333542,-4921516373.327219,1.071251737436392,0.3027421819196692
Nigeria,NGA,2022,25.7601958848832,263157226.15254,18820276417.0902,4848140071.118912,-4584982844.966372,1.267081319036672,0.2952751364494087
Nigeria,NGA,2023,25.81394575183,190259351.349221,17677017598.9025,4563135733.522134,-4372876382.172913,2.203441516053323,0.2970537667317785
Nigeria,NGA,2024,30.5537151632081,184351733.916807,17925790454.7105,5476994956.285792,-5292643222.368985,2.614675289318656,0.2898385248097386
North Macedonia,MKD,2018,42.9492019851073,216402876.4229128,1418732101.625357,609334115.9546323,-392931239.53171945,NaN,NaN
North Macedonia,MKD,2019,40.1572049754031,243946544.08,1441681485.79958,578938989.3449743,-334992445.26497424,NaN,NaN
North Macedonia,MKD,2020,51.259875393416,277085052.44,1177092429.4925,603376112.6231886,-326291060.1831886,NaN,NaN
North Macedonia,MKD,2021,48.3004375876326,390455191.86,1465706879.35317,707942836.4796153,-317487644.6196153,NaN,NaN
North Macedonia,MKD,2022,40.5694441414536,493111627.18,1647003256.58697,668180066.1889726,-175068439.0089726,NaN,NaN
North Macedonia,MKD,2023,28.5106252231413,601107378.23,2075953365.83583,591867283.9406409,9240094.289359093,NaN,NaN
North Macedonia,MKD,2024,50.1285940561761,683389038.35,2014203683.45034,1009691987.9413671,-326302949.5913671,NaN,NaN
Norway,NOR,2018,38.6970614431388,2500031398.57111,52195860204.07262,20198264093.944817,-17698232695.373707,127.2706026072792,17.65589782118708
Norway,NOR,2019,40.205575036802,2721484132.11519,52624688804.5647,21158058745.202805,-18436574613.087616,176.2836840027729,18.2938211685645
Norway,NOR,2020,57.3217697102412,3223073464.37769,39526717178.989,22657413795.35842,-19434340330.98073,244.4081443200337,18.57010213556175
Norway,NOR,2021,56.587541710539,3631947660.86264,43131969419.6137,24407321185.90083,-20775373525.03819,338.7431621554493,18.46722068328717
Norway,NOR,2022,48.1084795494806,3626391815.2133,55486642796.3695,26693780202.38477,-23067388387.17147,433.4135562556865,18.44748858447489
Norway,NOR,2023,49.6221676937766,4255664767.95852,58637737979.4132,29097316671.98175,-24841651904.02323,951.8400734433662,18.43151427538851
Norway,NOR,2024,48.1145167940376,4816734837.17023,67100444382.6867,32285054581.38165,-27468319744.21142,1080.595970971313,18.26320501342883
Oman,OMN,2018,27.3810668426573,194060468.1404421,11954118374.5077,3273165142.574332,-3079104674.4338903,3.169366889583997,NaN
Oman,OMN,2019,30.346032906266,220816742.522756,12111771856.5335,3675442273.115521,-3454625530.592765,4.593153719330884,NaN
Oman,OMN,2020,31.30506172084,235596976.592977,8463005417.42252,2649349069.3621526,-2413752092.7691755,6.939671635540044,NaN
Oman,OMN,2021,30.1405431823454,240676300.390117,9191964458.36699,2770508016.879944,-2529831716.4898267,9.995479123194546,NaN
Oman,OMN,2022,25.6539044178366,259828446.03381,11934572537.6707,3061683831.491417,-2801855385.457607,13.05187979085603,NaN
Oman,OMN,2023,22.374307146548,423409164.581955,12463273462.9513,2788571085.1149325,-2365161920.5329776,28.34069466832355,NaN
Oman,OMN,2024,18.4115183421101,393434459.038392,12771791826.2181,2351480794.700264,-1958046335.661872,33.40037925696826,NaN
Pakistan,PAK,2018,25.7157808946915,1127000000.0,11669877000.0,3000999999.999997,-1873999999.999997,0.2019077934317409,0.2145411203814064
Pakistan,PAK,2019,32.3067003474864,1292000000.0,10295078000.0,3325999999.999996,-2033999999.999996,0.267286968420244,0.2477214302407105
Pakistan,PAK,2020,44.7717604531729,1716000000.0,7984944000.0,3575000000.0000024,-1859000000.0000024,0.3538268182104494,0.2520161290322581
Pakistan,PAK,2021,32.879555792573,2451000000.0,10587126000.0,3481000000.0000024,-1030000000.0000024,0.4684405417139529,0.2605687587043443
Pakistan,PAK,2022,22.4288765204944,2650000000.0,10713867000.0,2402999999.9999976,247000000.0000024,0.6180505519402706,0.2599118942731278
Pakistan,PAK,2023,23.2745412894212,2718000000.0,9731663330.47986,2264999999.9999976,453000000.0000024,1.133067640135334,0.2549146683949017
Pakistan,PAK,2024,27.0361335290498,3633000000.0,11203525077.82,3028999999.999996,604000000.0000038,1.278977343625651,0.2500529773257046
Panama,PAN,2018,30.7011273627375,477895801.24,5208693664.36,1599127675.8300023,-1121231874.5900023,5.940684313742953,NaN
Panama,PAN,2019,27.0150608498332,486998382.47,5099479010.2,1377627357.6300018,-890628975.1600018,8.465711019548097,NaN
Panama,PAN,2020,35.6685430137753,423316795.05,3179932212.88,1134235489.1599996,-710918694.1099997,12.06641473431556,NaN
Panama,PAN,2021,17.3655438359953,437223126.0,4117041349.48,714946620.2900019,-277723494.29000187,17.2099133051798,NaN
Panama,PAN,2022,13.9032141219916,503443326.03,5502404389.14,765011064.0799981,-261567738.04999816,23.35681853175792,NaN
Panama,PAN,2023,14.0866768359811,529760173.09,5907096621.43,832113611.450002,-302353438.360002,56.99685021014479,NaN
Panama,PAN,2024,14.0492593691667,537030327.8,5746170485.91,807294395.3600024,-270264067.56000245,63.72011208399816,NaN
Papua New Guinea,PNG,2018,68.3138234419069,6900881.53491328,2186381834.288814,1493601026.041986,-1486700144.5070727,0.2693359138958036,0.0
Papua New Guinea,PNG,2019,66.7269772844929,2414606.08438801,2105368268.11094,1404848606.0173087,-1402433999.9329207,0.3636444498398335,0.0
Papua New Guinea,PNG,2020,72.6675491579617,2474284.05331818,1692301973.88825,1229754368.7764003,-1227280084.723082,0.4910293634736378,0.0
Papua New Guinea,PNG,2021,66.1201464814204,6113250.0,2062001027.755,1363398100.0000002,-1357284850.0000002,0.663001780326111,0.0
Papua New Guinea,PNG,2022,67.0605178714784,1911809.55874297,2688785498.35803,1803113479.652106,-1801201670.093363,0.9845833590360664,0.0
Papua New Guinea,PNG,2023,68.7970841189473,716995.755948486,2839139489.73156,1953245183.0048728,-1952528187.2489245,1.941743173518899,0.0
Papua New Guinea,PNG,2024,72.6319864519377,196375.581574902,2396670646.46727,1740749499.2396753,-1740553123.6581004,2.188607025598687,0.0
Paraguay,PRY,2018,18.4999662140793,15400000.0,2032649995.943328,376039562.5,-360639562.5,2.547668096891378,NaN
Paraguay,PRY,2019,20.0475606413952,15400000.0,2041271713.52714,409225184.6250003,-393825184.6250003,3.507728410795214,NaN
Paraguay,PRY,2020,30.3671893179264,15400000.0,1252470314.01002,380340031.40625006,-364940031.40625006,4.831963153386019,NaN
Paraguay,PRY,2021,32.8416405300026,15400000.0,1735544574.77137,569981310.4843756,-554581310.4843756,6.654289444770069,NaN
Paraguay,PRY,2022,24.3927681004907,20200000.0,2423200959.65944,591085790.6985924,-570885790.6985924,8.403137106678919,NaN
Paraguay,PRY,2023,20.3183590077318,76483000.0,2505099202.95647,508995049.5565235,-432512049.5565235,19.23772283228681,NaN
Paraguay,PRY,2024,23.5371703068369,228770000.0,2541572751.82558,598214307.069348,-369444307.069348,21.51343355937519,NaN
Peru,PER,2018,35.3631823660365,108513658.2061561,9986609360.43492,3531582880.314272,-3423069222.108116,5.664801126299068,1.552499841581649
Peru,PER,2019,36.1735834308107,112561099.593895,10857915139.6534,3927696991.889149,-3815135892.295254,7.942152240377899,1.525007002583175
Peru,PER,2020,47.1310147875319,105292041.064479,7920594402.12497,3733056518.925944,-3627764477.861465,11.16379581018882,1.501869674492736
Peru,PER,2021,37.0771269467977,115309061.167084,10927192610.211,4051489075.80903,-3936180014.641946,15.73673645693872,1.483275314060845
Peru,PER,2022,29.8673952511335,121126864.028076,13927738102.2507,4159852588.541936,-4038725724.51386,20.46924960647239,1.497140461718119
Peru,PER,2023,34.3200650118706,130873469.304074,13819423563.9697,4742835151.420166,-4611961682.116092,49.49279803403812,1.482315970472266
Peru,PER,2024,33.7571430979337,154467014.914087,15068571234.4044,5086719154.411968,-4932252139.497881,55.74398947980897,1.467652929435247
Philippines,PHL,2018,27.5934214077229,5939974716.32148,26788965530.06401,7391992149.480191,-1452017433.1587114,1.741295657300099,0.37821482602118
Philippines,PHL,2019,29.9950135287801,6098008299.54407,28224651933.7214,8465988165.970829,-2367979866.426759,2.470477052130155,0.3728213253798117
Philippines,PHL,2020,42.0374495870031,5929697458.30431,17955831486.4412,7548173609.039949,-1618476150.7356396,3.493522474192643,0.3663003663003663
Philippines,PHL,2021,45.3613373790903,6299586626.83344,19531184172.7604,8859606346.737331,-2560019719.903892,4.987970419923602,0.3815406976744186
Philippines,PHL,2022,41.8243428287274,6673096927.87434,25226475127.6263,10550807440.982073,-3877710513.107733,6.746711797683195,0.3875968992248062
Philippines,PHL,2023,38.4095976135637,7098057491.41938,30148890490.0716,11580067522.190474,-4482010030.771093,15.33457260613912,0.38423733357162
Philippines,PHL,2024,33.7258278912694,8085429150.08811,36799266189.118,12410857180.192024,-4325428030.103914,17.79118777559882,0.3799593531854732
Poland,POL,2018,50.7010160664047,7998000000.0,43009000000.0,21806000000.0,-13808000000.0,8.97725083204063,2.580509255602075
Poland,POL,2019,50.9138441075974,8606000000.0,43607000000.0,22202000000.0,-13596000000.0,13.32096614595684,2.686119084612751
Poland,POL,2020,58.066976698408,9426000000.0,40641000000.0,23599000000.0,-14173000000.0,19.77215160355455,2.76621529058433
Poland,POL,2021,54.840520438644,11580000000.0,49881000000.0,27355000000.00001,-15775000000.000011,30.03627980789274,2.940145119089364
Poland,POL,2022,51.945863303103,13481000000.0,57558000000.0,29899000000.000027,-16418000000.000029,39.29201010764592,2.954730279208457
Poland,POL,2023,55.7563577569924,16853000000.0,66179000000.0,36899000000.0,-20046000000.0,110.6704622672018,3.020079447135006
Poland,POL,2024,56.4755356785261,19774000000.0,74905000000.0,42302999999.99998,-22528999999.999977,128.1987438503118,3.058354496054176
Portugal,PRT,2018,39.7194855500509,2274565216.959708,18884012680.32049,7500632687.829677,-5226067470.869968,16.74517320128875,5.224963715529753
Portugal,PRT,2019,39.1698552029408,2439805086.90473,20092509511.1199,7870206882.142774,-5430401795.238044,24.86894032776717,5.311956731697895
Portugal,PRT,2020,47.8039475294885,2883977735.5056,16033679047.5849,7664731518.954076,-4780753783.448476,36.89132519161489,5.392392874337988
Portugal,PRT,2021,44.409531981045,3945702329.07648,20515482725.1804,9110829861.904753,-5165127532.828273,54.76824055390799,5.476556495003844
Portugal,PRT,2022,37.8933678786623,4020298339.44806,24445432883.3334,9263197812.013012,-5242899472.564952,70.03027684932312,5.54016620498615
Portugal,PRT,2023,43.3491165743994,4973352468.27658,26029779660.249,11283679528.980644,-6310327060.704064,197.144367743964,5.48307808659482
Portugal,PRT,2024,45.1760991535191,5309029498.95392,27915882701.1008,12611306848.62938,-7302277349.675459,226.6736389192246,5.435291912660482
Qatar,QAT,2018,26.5192623020099,782142857.1428571,32503846153.84615,8619780219.780216,-7837637362.63736,11.29374176718362,1.811594202898551
Qatar,QAT,2019,23.9648137518035,884890109.890109,35415934065.934,8487362637.362612,-7602472527.472503,15.99354804693947,1.786352268667381
Qatar,QAT,2020,25.8107680126683,2178296703.2967,34697802197.8021,8955769230.769224,-6777472527.472525,22.68551559646253,1.764290755116443
Qatar,QAT,2021,23.3395734331749,888736263.736263,34340109890.1098,8014835164.835133,-7126098901.098869,33.59947986194538,1.819505094614265
Qatar,QAT,2022,26.7540421197928,1139560439.56044,41000274725.2747,10969230769.230753,-9829670329.670313,46.24713941252513,1.705320600272851
Qatar,QAT,2023,27.5484430733635,1330769230.76923,42745879120.8791,11775824175.824152,-10445054945.054922,93.56872944527366,1.632386549134835
Qatar,QAT,2024,26.1271205274465,1039560439.56044,37085164835.1648,9689285714.285715,-8649725274.725275,112.6555539561151,1.616031027795734
Romania,ROU,2018,47.8505780125233,5653482737.672578,18421492298.78968,8814790543.503328,-3161307805.8307505,4.379786749184661,3.071724773460298
Romania,ROU,2019,48.0329472169755,6256824613.41276,20857757006.4359,10018595413.546366,-3761770800.133606,6.494706936301588,3.142062429174822
Romania,ROU,2020,57.914719011223,7015995146.41945,16584918649.7826,9605109034.261513,-2589113887.842063,9.614304373524908,3.207615500025868
Romania,ROU,2021,52.9003135074831,8252854112.79068,21785387892.5964,11524538494.00476,-3271684381.214081,14.26374140461559,3.332986147276325
Romania,ROU,2022,47.1834827814149,9799361358.62718,25066920407.5977,11827446074.349838,-2028084715.7226584,18.09258161314559,3.413506984560445
Romania,ROU,2023,46.2600170735658,11049495223.6197,28532144352.3836,13198974848.867092,-2149479625.2473927,50.72452918745294,3.411178168459722
Romania,ROU,2024,47.6793114652986,10996820746.4969,30209468902.6751,14403666770.118984,-3406846023.622084,58.84564389075772,3.431165540540541
Russian Federation,RUS,2018,39.1672578329533,5260320000.0,94728000000.0,37102360000.0,-31842040000.0,NaN,NaN
Russian Federation,RUS,2019,37.0552085192819,5489350000.0,98481540000.0,36492540000.00001,-31003190000.000008,NaN,NaN
Russian Federation,RUS,2020,44.2933359032905,5936180000.0,64748160000.0,28679119999.999977,-22742939999.999977,NaN,NaN
Russian Federation,RUS,2021,46.9498341432324,7232310000.0,75875710000.0,35623520000.0,-28391210000.0,NaN,NaN
Russian Federation,RUS,2022,33.2638085833836,5831354660.0,70874368684.2795,23575514333.820305,-17744159673.820305,NaN,NaN
Russian Federation,RUS,2023,22.3172166886738,2883560000.0,76611480000.0,17097549999.99999,-14213989999.99999,NaN,NaN
Russian Federation,RUS,2024,20.6087763402098,2385990000.0,81462430000.0,16788409999.99997,-14402419999.99997,NaN,NaN
Rwanda,RWA,2018,17.6689112856414,17891502.16881728,1057233553.787481,186801658.70074385,-168910156.53192657,0.1504392978151998,NaN
Rwanda,RWA,2019,20.6264576736089,19740088.6758393,1032526149.42134,212973569.1793365,-193233480.5034972,0.2149295046399864,NaN
Rwanda,RWA,2020,20.9875715718856,20809838.891765,519775248.523777,109088202.29687394,-88278363.40510894,0.3071058529386638,NaN
Rwanda,RWA,2021,14.5250738177348,27821840.250567,700781685.322544,101789057.0942655,-73967216.8436985,0.438906802505255,NaN
Rwanda,RWA,2022,10.6417159037362,26377747.6609472,873849154.072972,92992544.40364772,-66614796.74270052,0.5783175323512373,NaN
Rwanda,RWA,2023,8.71239617767617,32050924.0300209,943799842.502597,82227581.40310998,-50176657.37308908,1.40520981376002,NaN
Rwanda,RWA,2024,7.86603715778692,34451932.6106055,990894873.893561,77944158.97507335,-43492226.36446785,1.664825587956997,NaN
Samoa,WSM,2018,44.3620037315965,11713126.46747949,87731974.4476417,38919661.7782661,-27206535.31078661,0.4627532672717807,0.0
Samoa,WSM,2019,50.9822494316129,10626798.8664625,99926325.7211329,50944688.62699394,-40317889.76053144,0.6308300619810716,0.0
Samoa,WSM,2020,58.8874189318372,12607263.7183563,90880972.5608071,53517459.04121049,-40910195.32285419,0.8945438325837949,0.0
Samoa,WSM,2021,47.9991537202821,24688361.271043,92530617.3597841,44413913.264848806,-19725551.993805807,1.237683441618606,0.0
Samoa,WSM,2022,41.1471940122711,19817588.2572642,108610256.176628,44690072.82622177,-24872484.56895757,1.505884782454085,0.0
Samoa,WSM,2023,41.2102971690125,20423872.8551943,131484774.184642,54185266.173496,-33761393.3183017,3.483800486227098,0.0
Samoa,WSM,2024,37.8875042615165,28815114.7584206,128030310.424014,48507489.31793111,-19692374.559510507,3.970881414515426,0.0
Saudi Arabia,SAU,2018,54.7739303120934,1332809573.022667,88764636548.97333,48619880165.11764,-47287070592.09497,9.27974180618841,1.424029672804345
Saudi Arabia,SAU,2019,54.7356632656313,1813816875.74666,90180391924.2058,49360835655.25985,-47547018779.51319,13.98072862458415,1.463544438531134
